1stFlrSF,3SsnPorch,BldgType,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFullBath,BsmtHalfBath,BsmtQual,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,HouseStyle,KitchenQual,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,MasVnrArea,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,Sale Price
1689,0,0,0,0,0,6,0,0,2,1,2,2,0,0,3,0,2,2,6,954,3,2,5,1,2007.0,1689,0,0,2,2,0,9849,4,83.0,3,0,0,5,21,56,5,7,2,0,1,3,5,0,1,7,1689,0,2007,2007,1,12.42250975887691
1173,0,0,1,885,168,2,1,0,2,1,2,2,0,0,5,2,1,2,6,528,2,2,5,1,1974.0,1173,0,4,6,2,0,10625,4,85.0,3,42,0,0,14,120,5,7,2,0,1,1,3,0,1,6,1053,0,1974,1974,4,12.04355959836804
2076,0,0,1,1386,0,2,1,0,0,1,2,2,0,0,2,1,2,2,6,850,3,0,5,1,2006.0,2076,1,0,2,0,0,13891,4,107.0,3,0,0,8,16,229,4,10,2,0,1,1,5,0,1,7,2076,216,2006,2006,0,13.049794835104816
792,0,0,3,0,0,6,0,0,2,1,2,2,0,0,2,2,2,1,6,400,2,3,5,5,1931.0,1517,0,1,5,2,1,11435,0,74.0,0,0,0,5,6,0,6,8,2,0,1,1,4,0,1,7,792,0,1929,1950,0,12.345838935721968
1140,0,0,3,0,0,6,0,0,2,1,2,2,0,0,5,1,1,3,6,477,2,0,5,3,1984.0,1868,1,0,7,3,0,12090,4,78.0,3,38,0,0,14,112,6,6,2,0,1,3,0,147,1,7,585,268,1984,2003,1,12.08954444723597
756,0,0,3,0,0,6,0,0,2,1,2,2,0,0,3,0,2,2,6,615,2,2,5,1,2005.0,1553,1,0,5,2,0,8125,4,65.0,3,0,0,2,21,45,4,7,2,0,1,1,5,0,1,6,756,0,2005,2006,0,12.136191879981927
1034,0,0,0,539,0,2,1,0,4,1,2,2,0,0,3,0,1,1,6,888,3,3,5,1,1976.0,1034,0,4,7,3,0,12328,4,73.0,0,213,0,4,11,0,4,6,2,0,1,1,4,0,1,6,1012,0,1976,1976,4,12.042971193457888
1134,0,0,3,319,0,5,0,0,2,0,2,2,0,259,2,1,0,1,6,396,2,3,1,5,1950.0,2058,1,1,4,3,0,9600,4,60.0,3,0,0,3,17,0,4,6,1,0,1,1,4,0,1,8,735,0,1917,1950,2,11.771443882099637
988,0,0,3,534,96,1,0,0,4,1,2,2,0,0,3,0,1,1,6,276,1,3,5,1,1950.0,988,0,4,2,3,0,7200,4,60.0,3,0,0,4,12,80,6,5,2,0,1,1,4,0,1,6,876,0,1950,1950,1,11.686887175419702
2110,0,0,3,1065,0,0,1,0,4,1,2,2,0,0,5,2,1,2,6,522,2,0,5,1,1968.0,2110,1,0,2,0,0,11160,0,93.0,3,0,0,3,12,0,4,7,2,0,1,3,4,0,1,8,2110,0,1968,1968,4,12.404927602627597
1405,0,4,3,0,0,6,0,0,2,1,2,2,0,0,2,1,2,2,6,478,2,2,5,1,2003.0,1405,0,0,2,2,0,3136,0,88.5,0,105,0,2,16,36,4,7,2,0,1,1,4,0,1,6,1405,148,2003,2003,0,12.053801032483948
874,0,0,3,510,0,1,1,0,4,1,2,2,0,0,3,0,1,1,6,288,1,2,5,1,1968.0,874,0,4,2,3,0,9858,4,62.0,3,0,600,10,11,0,5,5,2,0,1,1,4,0,1,5,864,33,1968,1968,3,11.775297421715827
1516,0,0,1,125,1031,3,1,0,4,1,2,2,0,0,2,2,1,2,6,518,2,2,5,1,1974.0,2167,1,4,5,2,0,17542,4,68.0,0,0,0,6,24,47,6,7,2,0,1,1,4,0,1,9,1192,220,1974,2003,1,12.591338447675579
760,0,0,3,0,0,6,0,0,2,1,2,2,0,0,2,1,2,2,6,397,2,0,5,3,2003.0,1656,1,0,5,2,0,6931,4,60.0,3,50,0,6,7,128,4,7,2,0,1,1,4,0,1,7,746,178,2003,2004,2,12.016128107502665
959,0,0,3,425,0,3,0,0,4,1,2,2,0,0,2,1,0,1,6,560,1,3,5,5,1978.0,1367,0,4,0,3,0,6240,4,52.0,3,0,0,10,3,0,5,6,2,0,1,1,4,120,1,6,884,0,1931,1950,1,11.755879486687116
1987,0,0,1,1314,0,2,1,0,2,1,2,2,0,0,5,1,2,2,6,691,2,0,5,1,1994.0,1987,0,0,2,2,0,14303,0,91.0,0,279,0,7,15,36,4,8,2,0,1,3,4,0,1,7,1986,262,1994,1994,2,12.616528611893463
864,0,0,3,0,0,6,0,0,1,1,1,2,0,0,3,0,2,1,6,0,0,1,3,6,0.0,864,0,0,2,3,0,4060,0,56.0,3,0,0,6,7,96,7,5,2,0,1,1,4,0,1,4,864,0,1922,1950,3,11.511934974596555
1166,0,0,1,655,0,2,1,0,2,1,2,2,0,0,3,0,2,2,6,400,2,0,5,1,2005.0,1166,0,0,7,2,0,9587,4,59.0,0,120,0,6,8,0,4,7,2,0,1,1,4,0,1,5,856,212,2005,2005,2,12.154784614286667
1054,0,0,3,602,438,0,1,0,2,1,2,2,0,0,3,0,1,1,6,460,2,3,5,1,1969.0,1054,1,2,2,3,0,9750,2,65.0,3,0,0,6,12,0,7,6,2,0,1,1,4,80,1,6,1054,180,1969,1969,2,11.92504173829169
892,0,0,3,0,0,6,0,0,2,1,6,2,0,0,5,1,2,2,6,502,2,0,5,3,1999.0,1675,1,0,5,3,0,24682,1,65.0,2,0,0,5,8,103,4,6,2,0,1,1,4,0,1,7,841,0,1999,1999,3,12.10625783509458
1050,0,0,3,504,0,5,0,0,4,1,2,2,0,0,3,0,1,1,6,338,1,3,5,1,1956.0,1050,0,2,2,3,0,9600,4,80.0,3,0,0,5,12,0,5,5,2,0,1,3,4,0,1,5,1050,0,1956,1956,3,11.766799946849087
1104,0,0,0,0,0,6,1,0,4,1,2,2,0,0,5,2,1,1,3,304,1,3,5,1,1957.0,1788,0,0,0,3,0,11250,4,80.0,3,0,0,10,4,0,4,4,2,0,1,1,4,0,1,8,1104,120,1957,1989,3,11.992266613576142
1060,0,0,3,0,0,6,0,0,4,1,2,2,0,126,2,1,2,1,6,520,2,3,5,5,1940.0,1824,0,0,5,3,0,13515,4,60.0,3,0,0,6,3,0,5,6,0,0,1,2,4,0,1,8,764,0,1919,1950,1,12.103491596905931
1337,0,4,3,266,0,2,1,0,2,1,2,2,0,0,3,0,2,2,6,511,2,0,5,1,1998.0,1337,0,0,2,2,0,4060,4,34.0,3,0,0,7,12,68,4,6,2,0,1,1,0,0,1,5,1405,144,1998,1999,2,12.10625783509458
713,0,4,3,450,0,2,1,0,2,1,2,2,0,0,3,0,2,2,6,506,2,3,5,5,1999.0,1452,1,0,5,2,0,3735,3,35.0,3,142,0,2,21,34,4,7,2,0,1,3,4,0,1,6,691,0,1999,1999,0,12.12215284831553
964,0,1,3,0,0,6,0,0,4,0,1,2,0,264,2,1,1,1,6,308,1,3,5,5,1960.0,1889,1,4,4,3,0,10120,4,60.0,0,0,0,0,17,0,3,7,0,0,1,3,4,0,1,9,925,0,1910,1950,1,11.711784520403112
2018,0,0,1,0,0,6,0,0,0,1,2,2,0,0,2,1,2,2,6,746,3,0,5,1,2009.0,2018,0,0,2,0,0,13214,4,89.0,0,0,0,4,23,76,4,9,2,0,1,3,4,0,1,10,2002,144,2008,2009,4,12.843973993864076
1968,0,0,2,192,0,5,0,0,4,1,2,2,0,0,2,2,1,3,6,1014,3,3,5,3,1982.0,3447,1,0,0,2,1,14100,4,74.0,0,295,0,4,6,12,8,8,2,0,1,1,4,0,1,11,728,314,1935,1997,2,12.850557278777309
874,0,0,3,460,0,1,0,0,4,1,1,2,0,0,3,0,1,1,6,315,1,3,5,1,1958.0,1524,1,4,0,3,0,11344,4,78.0,3,119,0,6,12,0,4,5,2,0,1,1,4,0,1,7,874,0,1958,1958,1,11.87757552297847
1332,0,0,1,1258,0,2,2,0,2,1,2,2,0,0,5,1,2,0,6,586,2,0,5,1,1979.0,1524,1,4,2,2,2,23595,4,80.0,3,0,0,3,4,0,5,7,2,0,6,5,4,0,1,4,1332,268,1979,1979,4,12.468440756144114
1489,0,0,3,0,0,6,0,0,4,1,4,2,0,0,2,1,1,2,6,462,2,2,5,1,1968.0,1489,0,2,2,2,0,9156,4,80.0,0,0,0,7,14,0,6,6,2,0,1,3,4,0,1,7,1489,0,1968,1968,3,12.132162346145595
935,0,0,3,560,375,1,1,0,4,1,2,2,0,0,3,0,1,1,6,288,1,3,5,1,1965.0,935,0,4,2,3,0,13526,1,71.0,0,68,0,10,19,0,5,5,2,0,1,3,4,0,1,5,935,180,1965,1965,0,11.827743504053695
1357,0,0,0,719,0,0,1,0,4,1,2,2,0,0,2,1,1,1,6,312,1,2,5,2,1959.0,1357,0,2,7,0,0,11512,0,124.0,0,44,0,4,7,0,6,6,2,0,1,1,4,163,1,5,1019,0,1959,2006,2,12.083910661257521
661,0,0,3,0,0,6,0,0,4,1,2,2,0,81,2,1,2,2,6,552,2,3,5,5,1985.0,1250,0,0,0,3,0,5362,0,53.0,3,0,0,10,6,0,5,5,2,0,1,1,4,0,1,8,661,242,1910,2003,1,11.842236406331555
928,0,2,3,220,0,5,0,0,4,1,1,2,0,0,3,0,1,2,6,400,2,3,5,5,1948.0,1920,0,2,5,3,0,11345,0,95.0,3,282,0,6,12,0,4,5,2,0,4,1,4,0,1,10,928,0,1948,1950,1,11.827743504053695
735,0,0,3,593,0,1,0,1,4,1,2,2,0,0,5,1,1,1,6,497,2,3,5,1,1972.0,1395,1,4,5,3,0,12936,1,80.0,0,0,0,11,14,116,5,6,2,0,1,1,4,0,1,6,723,294,1972,1972,3,11.995357787034976
1724,0,0,0,528,0,0,1,0,2,1,2,2,0,0,2,1,1,1,6,480,2,2,5,1,1967.0,1724,1,1,7,3,0,17871,1,80.0,0,223,0,5,14,0,4,6,2,0,1,1,4,0,1,7,1680,0,1967,1976,3,12.19552218463499
1128,0,0,3,804,0,2,1,0,2,1,2,2,0,0,2,1,2,2,6,577,2,2,5,1,2002.0,2031,1,0,5,2,0,9473,4,75.0,3,0,0,2,5,211,4,8,2,0,1,1,4,0,1,7,1128,0,2002,2002,2,12.37581963951765
698,0,0,3,0,0,6,0,0,4,1,2,2,0,164,3,0,1,1,6,528,2,2,5,5,1980.0,1128,0,4,0,3,0,7500,4,60.0,3,0,0,3,9,0,3,4,2,0,1,1,0,0,1,6,698,30,1920,1950,4,11.133142723386813
1573,0,0,3,788,0,2,1,0,2,1,2,2,0,0,3,0,2,2,6,544,2,2,5,1,2002.0,1573,0,0,2,2,0,9808,4,67.0,0,65,0,2,5,72,4,7,2,0,1,1,4,0,1,6,1573,0,2002,2002,3,12.33270970174018
1339,0,0,3,1053,0,0,1,0,2,1,2,2,0,0,5,1,1,2,6,484,2,0,2,1,1990.0,1339,0,4,2,3,0,8049,1,50.0,0,26,0,6,23,58,4,7,2,0,1,3,4,90,1,6,1309,0,1990,1990,0,12.100717685412471
1040,0,0,2,532,144,3,0,0,2,1,2,2,0,0,3,0,1,2,6,484,2,3,5,5,1977.0,1040,0,4,2,2,0,8800,4,61.0,0,0,0,8,5,0,6,5,2,0,1,1,4,288,1,5,1040,0,1977,2008,3,11.921725007667265
912,0,2,0,0,0,6,0,0,4,1,2,2,0,0,3,0,1,2,6,0,0,1,3,6,0.0,1824,2,4,5,3,0,9400,0,94.0,3,0,0,3,11,0,4,6,2,0,1,4,4,0,1,8,912,128,1971,1971,4,11.842236406331555
1699,0,0,3,0,0,6,0,0,4,1,1,2,0,42,2,1,2,2,3,336,1,3,5,5,1969.0,2447,0,0,0,2,0,9638,4,50.0,3,0,0,2,18,0,6,6,2,0,1,1,4,116,1,10,804,272,1919,1990,4,12.037659911047468
825,0,0,3,0,0,6,0,0,4,1,2,2,0,0,2,1,1,1,6,280,1,3,5,5,1939.0,1412,0,0,0,3,0,6000,4,50.0,3,0,0,4,3,0,5,6,2,0,1,1,4,0,1,6,780,45,1939,1950,3,11.794345471549745
1328,0,0,3,569,81,0,1,0,4,1,1,2,0,0,2,2,1,1,6,528,2,3,5,1,1963.0,1328,1,4,2,3,0,9790,4,80.0,3,259,0,5,14,26,4,6,2,0,1,3,4,0,1,6,1328,0,1963,1963,4,11.870606902224587
1582,0,0,0,812,0,5,0,1,4,1,2,2,0,0,3,0,1,2,6,390,2,3,5,1,1964.0,1582,0,1,2,3,1,36500,4,80.0,0,293,0,5,4,198,4,5,0,0,1,1,4,0,1,7,1624,168,1964,1964,0,12.154784614286667
1659,0,4,3,1158,0,2,1,0,2,1,2,2,0,0,0,1,2,2,6,499,2,0,5,1,2000.0,1659,0,0,2,0,0,5664,4,40.0,0,0,0,9,22,59,4,8,2,0,1,1,4,0,1,5,1501,212,2000,2000,3,12.535379989788607
1120,0,0,2,0,0,6,0,0,2,1,2,2,0,0,2,1,2,2,6,753,3,0,5,3,2006.0,1970,1,0,5,0,0,11065,4,86.0,0,311,0,9,16,74,4,8,2,0,1,1,5,0,1,8,1085,177,2006,2006,0,12.546113507028412
1152,0,0,0,1014,0,2,1,0,4,1,2,2,0,0,2,1,2,1,6,484,2,2,5,1,1964.0,1152,0,4,7,3,0,14112,0,73.0,0,46,0,3,12,0,6,5,2,0,1,3,4,0,1,6,1152,227,1964,1964,4,12.103491596905931
630,0,3,3,231,0,0,0,0,4,1,2,2,0,0,3,0,1,2,6,264,1,3,5,5,1972.0,1302,1,4,5,3,0,1680,4,21.0,3,176,0,1,2,0,6,5,2,0,1,1,4,0,1,6,630,185,1972,1972,3,11.691080018519527
1378,0,0,3,0,0,6,0,0,4,0,2,2,0,0,3,0,4,2,3,432,1,2,5,1,1985.0,2372,0,4,5,3,0,6600,0,60.0,3,0,0,11,17,287,3,5,2,0,1,1,4,0,1,11,994,0,1892,1965,3,11.58525542883217
832,0,0,3,194,0,2,0,0,2,1,2,2,0,0,5,1,2,2,6,528,2,2,5,1,1976.0,1664,1,4,5,3,0,10140,4,78.0,3,0,0,2,14,28,4,7,2,0,1,1,4,259,1,8,832,0,1976,1976,0,12.000897933306716
864,0,0,3,167,0,5,1,0,4,1,2,2,0,0,3,0,1,1,6,572,2,3,5,5,1957.0,864,0,4,2,3,0,8172,4,60.0,3,0,0,3,7,0,6,5,0,0,1,3,4,0,1,5,864,0,1955,1990,0,11.652696102959753
1052,0,0,0,1016,0,1,1,0,4,1,1,2,0,0,3,0,1,1,6,288,1,2,5,1,1968.0,1052,1,2,2,3,0,8400,4,70.0,3,110,0,10,12,0,4,5,2,0,1,3,4,0,1,5,1052,356,1968,1968,0,11.83863282480007
1128,0,0,2,776,0,0,1,0,4,1,2,2,0,123,3,0,1,2,6,525,2,2,5,1,1963.0,1128,0,2,2,3,0,8700,4,80.0,3,93,0,11,12,20,5,5,2,0,1,3,4,0,1,6,1120,192,1963,1963,2,11.951186847493476
1072,0,4,1,547,0,2,1,0,2,1,2,2,0,0,3,0,2,2,6,525,2,0,5,2,2005.0,1072,0,2,6,3,0,3675,4,35.0,3,43,0,5,7,44,4,6,2,0,1,1,5,0,1,5,547,0,2005,2006,0,11.849404844423074
4692,0,0,1,5644,0,2,2,0,0,1,1,2,0,0,2,3,2,2,6,1418,2,0,5,1,2008.0,5642,1,0,5,0,0,63887,0,313.0,2,312,0,0,7,292,4,10,2,480,0,3,5,0,1,12,6110,214,2008,2008,2,11.982935344196433
1246,0,0,3,340,906,3,1,0,4,1,2,2,0,0,3,0,1,1,6,305,1,2,5,1,1959.0,1246,1,0,2,2,0,7500,4,75.0,3,0,0,4,12,0,6,5,2,0,1,3,4,0,1,6,1246,218,1959,1994,4,11.944714374881176
1005,0,0,3,694,0,2,0,0,2,1,2,2,0,0,5,1,2,2,6,490,2,0,5,1,1999.0,1983,1,0,5,2,0,10762,1,65.0,0,219,0,4,8,0,4,7,2,0,1,1,4,0,1,9,978,0,1999,1999,3,12.323860125621126
753,0,0,3,547,0,1,0,0,4,1,2,2,0,0,2,2,1,1,6,213,1,3,5,1,1942.0,1494,0,1,5,2,0,7500,4,74.0,0,0,0,10,6,0,6,6,1,0,1,1,4,224,1,7,771,0,1942,1950,3,12.086731521684555
1203,0,0,3,740,0,2,1,0,2,1,2,2,0,0,5,1,2,2,6,844,3,2,5,1,1994.0,2526,1,0,5,2,0,10120,4,92.0,3,238,0,11,15,78,4,8,2,0,1,3,4,0,1,8,1165,309,1994,1994,0,12.577639650232573
1616,0,0,0,0,0,6,0,0,2,1,2,2,0,0,3,0,2,2,6,834,3,2,5,1,2005.0,1616,0,0,2,2,0,8688,4,73.0,3,149,0,3,21,59,4,7,2,0,1,1,4,0,1,7,1616,208,2005,2005,0,12.354496960983985
976,0,4,3,0,0,6,0,0,2,1,2,2,0,0,3,0,2,2,0,380,2,3,5,5,2004.0,1708,0,0,5,2,0,3363,4,32.0,3,71,0,3,7,40,4,7,2,0,1,1,4,0,1,7,976,0,2004,2004,0,11.775297421715827
1652,0,0,3,1572,0,2,1,0,0,1,2,2,0,0,0,2,2,2,6,840,2,0,5,1,2006.0,1652,0,0,2,0,0,13173,0,108.0,0,199,0,10,16,102,4,9,2,0,1,3,4,0,1,6,1652,404,2006,2007,3,12.691583538230217
1368,0,4,3,0,0,6,0,0,2,1,2,2,0,0,2,1,2,2,6,474,2,2,5,1,2005.0,1368,0,0,2,2,0,6955,4,48.0,0,51,0,8,16,35,4,7,2,0,1,1,5,0,1,6,1368,132,2005,2006,0,12.218500103788143
990,0,0,3,746,0,0,1,0,2,1,2,2,0,0,3,0,2,1,6,480,2,3,5,5,2000.0,990,0,0,2,3,0,8072,4,60.0,3,0,0,4,5,64,4,5,2,0,1,1,4,0,1,5,990,0,1994,1995,3,11.835016210489899
1122,0,0,3,144,608,2,1,0,4,1,2,2,0,0,3,0,1,1,6,528,2,3,5,1,1948.0,1122,0,0,2,2,0,12000,4,100.0,3,0,0,4,17,36,6,5,2,0,1,1,4,0,1,6,924,0,1948,2005,2,11.898194668458823
1294,0,0,3,1200,0,2,1,0,2,1,2,2,0,0,3,0,1,2,6,496,2,2,5,1,1991.0,1294,0,2,2,2,0,7153,4,66.5,3,47,0,5,20,51,4,6,2,0,1,1,4,0,1,6,1278,112,1991,1991,2,12.09626335986454
1902,0,0,0,1406,0,2,1,0,2,1,3,2,0,162,5,2,2,2,6,567,2,0,5,1,1959.0,1902,0,4,2,0,0,17500,4,100.0,3,0,0,4,6,207,7,7,2,0,1,1,4,0,1,7,1902,0,1959,2002,4,12.721888795877375
1274,0,0,3,925,0,2,1,0,2,1,2,2,0,0,3,0,2,2,6,508,2,2,5,1,2005.0,1274,0,0,2,2,0,8814,4,68.0,3,41,0,0,5,98,4,7,2,0,1,1,5,0,1,6,1274,264,2005,2007,1,12.220966184120165
1453,0,0,3,482,0,2,0,0,0,1,2,2,0,0,0,1,2,2,6,750,2,2,2,1,1990.0,2810,1,0,5,2,0,9572,4,91.0,0,214,0,5,15,0,4,8,2,0,1,1,4,0,1,9,1453,500,1990,1990,1,12.618185607609803
1422,0,0,3,0,0,6,0,0,2,1,2,2,0,0,5,1,2,2,6,779,3,0,5,3,1999.0,2599,1,0,5,2,0,14774,0,108.0,0,107,0,4,15,30,4,9,2,0,1,1,4,0,1,10,1393,668,1999,1999,4,12.716405147731708
948,0,0,3,732,0,5,1,0,4,1,2,2,0,0,5,1,1,1,6,280,1,3,5,5,1956.0,948,0,0,2,3,0,8190,4,60.0,3,0,0,9,7,36,5,4,2,0,1,3,4,0,1,5,948,0,1954,1954,1,11.686887175419702
1092,0,0,2,500,276,0,0,0,1,1,2,2,0,0,2,2,1,2,6,576,2,3,5,1,1969.0,2112,1,4,5,3,0,11075,4,85.0,3,0,0,5,12,0,4,6,2,0,1,1,4,0,1,9,952,280,1969,1969,2,12.239995696974733
1630,0,0,1,0,0,6,1,0,0,1,2,2,0,0,2,1,2,2,6,860,3,2,5,1,2008.0,1630,0,0,2,0,0,10226,4,61.0,0,177,0,0,5,42,4,8,2,0,1,1,4,0,1,8,1622,172,2008,2008,3,12.596403811053621
1352,0,4,3,0,0,6,0,0,0,1,2,2,0,0,2,1,2,2,6,466,2,2,5,1,2006.0,1352,0,0,2,2,0,4230,0,47.0,3,0,0,3,21,241,4,7,2,0,1,1,5,0,1,5,1352,0,2006,2007,1,12.249615734512616
1787,0,0,1,0,0,6,0,0,2,1,2,2,0,0,5,1,2,2,6,748,3,2,5,1,2001.0,1787,0,0,2,2,0,14781,1,70.0,1,118,0,7,5,150,4,8,2,0,1,3,4,0,1,7,1753,198,2001,2002,0,12.524530013005734
948,0,0,3,492,0,0,0,0,4,1,2,2,0,0,3,0,2,1,6,248,1,3,5,1,1954.0,948,0,0,2,3,0,10215,4,75.0,3,81,0,1,7,0,4,4,2,0,1,3,4,0,1,5,864,0,1954,1954,1,11.6172944892629
1478,0,0,3,189,661,0,1,0,4,1,2,2,0,0,2,2,1,1,6,442,2,2,5,1,1957.0,1478,1,2,2,3,0,8400,4,70.0,3,0,0,5,12,0,2,6,2,0,1,3,4,216,1,6,1478,114,1957,1957,3,11.960817678718287
720,0,0,4,0,0,4,0,0,3,0,1,2,0,0,3,0,1,1,6,287,1,3,5,5,1955.0,720,0,4,2,3,0,6627,0,52.0,0,0,0,6,3,0,5,3,2,0,1,3,4,0,1,4,0,0,1949,1950,2,11.19135563385109
1061,0,0,3,674,0,2,1,0,2,1,2,2,0,0,5,1,2,2,6,564,2,2,5,1,1992.0,1923,1,0,5,2,0,10186,4,107.0,0,0,0,5,15,39,4,7,2,0,1,1,4,0,1,8,750,240,1992,1992,4,12.154784614286667
708,0,0,3,280,0,3,0,0,4,1,2,2,0,0,3,0,1,1,6,0,0,1,3,6,0.0,708,0,2,2,1,0,5330,4,50.0,3,0,0,11,3,0,6,4,2,0,1,3,4,0,1,5,420,164,1940,1950,3,11.320565693461432
1795,0,0,0,0,0,6,0,0,0,1,2,2,0,0,2,1,2,2,6,895,3,2,5,1,2007.0,1795,0,0,2,2,0,9986,4,75.0,3,250,0,1,21,49,4,8,2,0,1,1,5,0,1,7,1795,0,2006,2007,1,11.898194668458823
796,0,0,3,0,0,6,0,0,4,0,2,2,0,100,3,0,0,1,6,0,0,1,3,6,0.0,796,0,1,2,3,0,3636,4,40.0,3,0,0,0,9,0,3,4,0,0,1,1,4,0,1,5,796,0,1922,1950,2,10.915106645867503
774,0,0,3,544,0,5,0,0,4,1,2,2,0,286,3,0,0,1,6,0,0,1,3,6,0.0,774,0,0,2,2,1,4270,4,70.0,3,0,0,4,7,0,5,3,2,0,1,1,4,0,1,6,544,0,1931,2006,1,11.277215789596893
816,0,0,3,641,0,0,0,1,4,1,2,2,0,0,0,1,1,1,6,264,1,3,5,1,1982.0,816,0,0,2,2,0,6600,4,60.0,3,0,0,9,11,0,8,5,2,0,1,1,4,0,1,5,816,0,1982,2008,2,11.779136168550774
1584,0,0,3,493,0,3,0,0,2,1,2,2,0,0,5,2,0,2,4,520,2,3,1,5,1920.0,2792,0,0,0,3,0,10440,0,60.0,3,0,1150,5,17,547,6,6,2,0,1,1,4,480,1,8,1510,0,1920,1950,2,12.45293662970407
955,0,0,3,0,0,6,0,0,2,1,2,2,0,0,5,1,2,2,6,462,2,0,5,1,1998.0,1632,1,2,5,3,0,9084,4,63.0,0,0,0,5,8,28,4,7,2,0,1,3,4,0,1,8,935,0,1998,1998,0,12.081081821061819
1588,0,0,0,0,0,6,0,0,2,1,2,2,0,0,2,1,2,2,6,825,3,2,5,1,2006.0,1588,0,0,2,2,0,10000,4,85.0,3,242,0,11,21,45,4,8,2,0,1,3,4,0,1,7,1588,144,2006,2006,1,12.33270970174018
954,0,0,0,483,0,0,0,0,4,1,2,2,0,0,3,0,1,1,6,576,2,3,5,5,1976.0,954,0,2,7,3,0,10780,4,55.0,0,0,0,6,5,0,4,5,2,0,1,1,4,0,1,6,911,0,1976,1976,0,11.794345471549745
816,0,0,2,690,0,0,1,0,4,1,2,2,0,0,2,1,1,1,6,288,1,3,1,5,1958.0,816,0,0,2,3,1,8877,4,67.0,3,0,0,4,7,0,5,4,2,0,1,1,4,0,1,3,816,0,1938,1958,3,11.51293546492023
803,0,0,3,0,0,6,0,0,4,1,2,2,0,190,3,0,1,1,6,297,1,3,5,5,1951.0,1360,1,0,0,2,0,7200,0,60.0,3,0,0,6,9,65,5,5,2,0,1,1,4,0,1,6,803,0,1938,1995,0,11.74006900564972
765,0,4,3,765,0,3,0,0,4,1,2,2,0,0,3,0,1,1,2,440,2,3,5,1,1970.0,1365,1,4,5,3,0,2368,4,24.0,3,206,0,4,2,36,5,5,2,0,1,1,4,0,1,7,765,0,1970,1970,3,11.736077016252437
1334,0,0,3,686,0,0,0,1,2,1,2,2,0,0,5,1,1,2,6,630,2,2,5,1,1977.0,1334,0,4,2,3,0,9650,4,80.0,3,224,0,3,14,16,4,6,2,0,1,1,4,0,1,6,1350,0,1977,1977,3,12.031129798974042
1656,0,2,3,0,0,6,0,0,4,1,1,2,0,0,3,0,1,2,6,506,2,3,5,5,1973.0,1656,0,4,2,3,0,9246,4,87.0,0,281,0,10,14,211,4,5,2,0,1,1,4,0,1,8,1656,0,1973,1973,2,11.813037464800539
693,0,0,3,0,0,6,0,0,4,0,1,2,0,0,3,0,1,1,6,0,0,1,3,6,0.0,693,0,1,2,1,1,4118,0,153.0,0,0,0,2,17,20,3,4,0,0,1,1,4,0,1,4,693,0,1941,1950,0,10.868587496017359
920,0,0,3,700,0,2,1,0,2,1,2,2,0,0,3,0,2,2,6,492,2,2,5,3,2002.0,1861,1,0,5,2,0,13450,0,95.0,0,0,0,5,5,91,4,7,2,0,1,1,4,0,1,8,916,146,2002,2002,0,12.206077645517674
864,0,0,2,360,0,5,0,0,4,1,2,2,0,0,3,0,1,1,6,288,1,2,5,1,1972.0,864,0,0,2,3,0,9560,0,120.0,0,0,0,5,5,0,6,5,2,0,1,3,4,0,1,5,864,0,1972,1972,0,11.763691965388299
872,0,0,3,0,0,6,0,0,4,1,2,2,0,0,3,0,1,1,6,480,4,3,5,5,1974.0,872,0,4,2,3,0,8294,4,70.0,3,0,0,5,12,0,4,4,2,0,1,1,4,0,1,5,858,0,1971,1971,1,11.719947764402807
1114,0,0,3,814,0,2,1,0,2,1,5,2,0,0,3,0,2,1,6,576,2,3,5,5,2004.0,1114,0,0,2,2,0,13695,4,66.0,3,0,0,6,20,78,4,6,2,0,1,1,4,0,1,6,1114,0,2003,2004,2,11.951186847493476
1284,0,0,3,0,0,6,0,0,2,1,2,2,0,0,2,1,2,2,6,647,2,2,5,1,2002.0,2169,1,0,5,2,0,9375,4,70.0,3,94,0,7,5,87,4,8,2,0,1,1,4,0,1,7,1284,192,2002,2002,1,12.339295865674435
1172,0,0,3,0,0,6,0,0,4,1,2,2,0,0,5,1,0,1,6,342,2,3,1,5,1929.0,1913,1,2,0,3,0,7558,4,57.0,3,0,0,2,6,0,5,6,2,0,1,1,4,0,1,9,896,0,1928,1950,3,12.083910661257521
728,0,0,3,0,0,6,0,0,2,1,2,2,0,0,5,1,2,2,6,440,2,0,5,1,2006.0,1456,1,0,5,2,0,11103,0,85.0,0,0,0,6,5,0,4,7,2,0,1,1,5,0,1,8,728,0,2006,2006,1,11.95655945119582
